; NA from natural_emiss_cmip7CEDS
; commit 0674f8aa14c7345
; date Fri Aug 14 10:45:46 2026
; UNITS:, Tg CH4, Tg N
Date,CH4N,N2O_natural_emissions
1745,225.14025167398708,9.433487812828096
1746,225.14025167398708,9.433487812828096
1747,225.14025167398708,9.433487812828096
1748,225.14025167398708,9.433487812828096
1749,225.14025167398708,9.433487812828096
1750,225.14025167398708,9.433487812828096
1751,225.14025167398708,9.433487812828096
1752,225.14025167398708,9.433487812828096
1753,225.14025167398708,9.433487812828096
1754,225.14025167398708,9.433487812828096
1755,225.14025167398708,9.433487812828096
1756,225.14025167398708,9.433487812828096
1757,225.14025167398708,9.433487812828096
1758,225.14025167398708,9.433487812828096
1759,225.14025167398708,9.433487812828096
1760,225.14025167398708,9.433487812828096
1761,225.14025167398708,9.433487812828096
1762,225.14025167398708,9.433487812828096
1763,225.14025167398708,9.433487812828096
1764,225.14025167398708,9.433487812828096
1765,225.14025167398708,9.433487812828096
1766,225.14025167398708,9.433487812828096
1767,225.14025167398708,9.433487812828096
1768,225.14025167398708,9.433487812828096
1769,225.14025167398708,9.433487812828096
1770,225.14025167398708,9.433487812828096
1771,225.14025167398708,9.433487812828096
1772,225.14025167398708,9.433487812828096
1773,225.14025167398708,9.433487812828096
1774,225.14025167398708,9.433487812828096
1775,225.14025167398708,9.433487812828096
1776,225.14025167398708,9.433487812828096
1777,225.14025167398708,9.433487812828096
1778,225.14025167398708,9.433487812828096
1779,225.14025167398708,9.433487812828096
1780,225.14025167398708,9.433487812828096
1781,225.14025167398708,9.433487812828096
1782,225.14025167398708,9.433487812828096
1783,225.14025167398708,9.433487812828096
1784,225.14025167398708,9.433487812828096
1785,225.14025167398708,9.433487812828096
1786,225.14025167398708,9.433487812828096
1787,225.14025167398708,9.433487812828096
1788,225.14025167398708,9.433487812828096
1789,225.14025167398708,9.433487812828096
1790,225.14025167398708,9.433487812828096
1791,225.14025167398708,9.433487812828096
1792,225.14025167398708,9.433487812828096
1793,225.14025167398708,9.433487812828096
1794,225.14025167398708,9.433487812828096
1795,225.14025167398708,9.433487812828096
1796,225.14025167398708,9.433487812828096
1797,225.14025167398708,9.433487812828096
1798,225.14025167398708,9.433487812828096
1799,225.14025167398708,9.433487812828096
1800,225.14025167398708,9.433487812828096
1801,225.14025167398708,9.433487812828096
1802,225.14025167398708,9.433487812828096
1803,225.14025167398708,9.433487812828096
1804,225.14025167398708,9.433487812828096
1805,225.14025167398708,9.433487812828096
1806,225.14025167398708,9.433487812828096
1807,225.14025167398708,9.433487812828096
1808,225.14025167398708,9.433487812828096
1809,225.14025167398708,9.433487812828096
1810,225.14025167398708,9.433487812828096
1811,225.14025167398708,9.433487812828096
1812,225.14025167398708,9.433487812828096
1813,225.14025167398708,9.433487812828096
1814,225.14025167398708,9.433487812828096
1815,225.14025167398708,9.433487812828096
1816,225.14025167398708,9.433487812828096
1817,225.14025167398708,9.433487812828096
1818,225.14025167398708,9.433487812828096
1819,225.14025167398708,9.433487812828096
1820,225.14025167398708,9.433487812828096
1821,225.14025167398708,9.433487812828096
1822,225.14025167398708,9.433487812828096
1823,225.14025167398708,9.433487812828096
1824,225.14025167398708,9.433487812828096
1825,225.14025167398708,9.433487812828096
1826,225.14025167398708,9.433487812828096
1827,225.14025167398708,9.433487812828096
1828,225.14025167398708,9.433487812828096
1829,225.14025167398708,9.433487812828096
1830,225.14025167398708,9.433487812828096
1831,225.14025167398708,9.433487812828096
1832,225.14025167398708,9.433487812828096
1833,225.14025167398708,9.433487812828096
1834,225.14025167398708,9.433487812828096
1835,225.14025167398708,9.433487812828096
1836,225.14025167398708,9.433487812828096
1837,225.14025167398708,9.433487812828096
1838,225.14025167398708,9.433487812828096
1839,225.14025167398708,9.433487812828096
1840,225.14025167398708,9.433487812828096
1841,225.14025167398708,9.433487812828096
1842,225.14025167398708,9.433487812828096
1843,225.14025167398708,9.433487812828096
1844,225.14025167398708,9.433487812828096
1845,225.14025167398708,9.433487812828096
1846,225.14025167398708,9.433487812828096
1847,225.14025167398708,9.433487812828096
1848,225.14025167398708,9.433487812828096
1849,225.14025167398708,9.433487812828096
1850,225.14025167398708,9.433487812828096
1851,225.14025167398708,9.433487812828096
1852,225.14025167398708,9.433487812828096
1853,225.14025167398708,9.433487812828096
1854,225.14025167398708,9.433487812828096
1855,225.14025167398708,9.433487812828096
1856,225.14025167398708,9.433487812828096
1857,225.14025167398708,9.433487812828096
1858,225.14025167398708,9.433487812828096
1859,225.14025167398708,9.433487812828096
1860,225.14025167398708,9.433487812828096
1861,225.14025167398708,9.433487812828096
1862,225.14025167398708,9.433487812828096
1863,225.14025167398708,9.433487812828096
1864,225.14025167398708,9.433487812828096
1865,225.14025167398708,9.433487812828096
1866,225.14025167398708,9.433487812828096
1867,225.14025167398708,9.433487812828096
1868,225.14025167398708,9.433487812828096
1869,225.14025167398708,9.433487812828096
1870,225.14025167398708,9.433487812828096
1871,225.14025167398708,9.433487812828096
1872,225.14025167398708,9.433487812828096
1873,225.14025167398708,9.433487812828096
1874,225.14025167398708,9.433487812828096
1875,225.14025167398708,9.433487812828096
1876,225.14025167398708,9.433487812828096
1877,225.14025167398708,9.433487812828096
1878,225.14025167398708,9.433487812828096
1879,225.14025167398708,9.433487812828096
1880,225.14025167398708,9.433487812828096
1881,225.14025167398708,9.433487812828096
1882,225.14025167398708,9.433487812828096
1883,225.14025167398708,9.433487812828096
1884,225.14025167398708,9.433487812828096
1885,225.14025167398708,9.433487812828096
1886,225.14025167398708,9.433487812828096
1887,225.14025167398708,9.433487812828096
1888,225.14025167398708,9.433487812828096
1889,225.14025167398708,9.433487812828096
1890,225.14025167398708,9.433487812828096
1891,225.14025167398708,9.433487812828096
1892,225.14025167398708,9.433487812828096
1893,225.14025167398708,9.433487812828096
1894,225.14025167398708,9.433487812828096
1895,225.14025167398708,9.433487812828096
1896,225.14025167398708,9.433487812828096
1897,225.14025167398708,9.433487812828096
1898,225.14025167398708,9.433487812828096
1899,225.14025167398708,9.433487812828096
1900,225.14025167398708,9.433487812828096
1901,225.14025167398708,9.433487812828096
1902,225.14025167398708,9.433487812828096
1903,225.14025167398708,9.433487812828096
1904,225.14025167398708,9.433487812828096
1905,225.14025167398708,9.433487812828096
1906,225.14025167398708,9.433487812828096
1907,225.14025167398708,9.433487812828096
1908,225.14025167398708,9.433487812828096
1909,225.14025167398708,9.433487812828096
1910,225.14025167398708,9.433487812828096
1911,225.14025167398708,9.433487812828096
1912,225.14025167398708,9.433487812828096
1913,225.14025167398708,9.433487812828096
1914,225.14025167398708,9.433487812828096
1915,225.14025167398708,9.433487812828096
1916,225.14025167398708,9.433487812828096
1917,225.14025167398708,9.433487812828096
1918,225.14025167398708,9.433487812828096
1919,225.14025167398708,9.433487812828096
1920,225.14025167398708,9.433487812828096
1921,225.14025167398708,9.433487812828096
1922,225.14025167398708,9.433487812828096
1923,225.14025167398708,9.433487812828096
1924,225.14025167398708,9.433487812828096
1925,225.14025167398708,9.433487812828096
1926,225.14025167398708,9.433487812828096
1927,225.14025167398708,9.433487812828096
1928,225.14025167398708,9.433487812828096
1929,225.14025167398708,9.433487812828096
1930,225.14025167398708,9.433487812828096
1931,225.14025167398708,9.433487812828096
1932,225.14025167398708,9.433487812828096
1933,225.14025167398708,9.433487812828096
1934,225.14025167398708,9.433487812828096
1935,225.14025167398708,9.433487812828096
1936,225.14025167398708,9.433487812828096
1937,225.14025167398708,9.433487812828096
1938,225.14025167398708,9.433487812828096
1939,225.14025167398708,9.433487812828096
1940,225.14025167398708,9.433487812828096
1941,225.14025167398708,9.433487812828096
1942,225.14025167398708,9.433487812828096
1943,225.14025167398708,9.433487812828096
1944,225.14025167398708,9.433487812828096
1945,225.14025167398708,9.433487812828096
1946,225.14025167398708,9.433487812828096
1947,225.14025167398708,9.433487812828096
1948,225.14025167398708,9.433487812828096
1949,225.14025167398708,9.433487812828096
1950,225.14025167398708,9.433487812828096
1951,225.14025167398708,9.433487812828096
1952,225.14025167398708,9.433487812828096
1953,225.14025167398708,9.433487812828096
1954,225.14025167398708,9.433487812828096
1955,225.14025167398708,9.433487812828096
1956,225.14025167398708,9.433487812828096
1957,225.14025167398708,9.433487812828096
1958,225.14025167398708,9.433487812828096
1959,225.14025167398708,9.433487812828096
1960,225.14025167398708,9.433487812828096
1961,225.14025167398708,9.433487812828096
1962,225.14025167398708,9.433487812828096
1963,225.14025167398708,9.433487812828096
1964,225.14025167398708,9.433487812828096
1965,225.14025167398708,9.433487812828096
1966,225.14025167398708,9.433487812828096
1967,225.14025167398708,9.433487812828096
1968,225.14025167398708,9.433487812828096
1969,225.14025167398708,9.433487812828096
1970,225.14025167398708,9.433487812828096
1971,225.14025167398708,9.433487812828096
1972,225.14025167398708,9.433487812828096
1973,225.14025167398708,9.433487812828096
1974,225.14025167398708,9.433487812828096
1975,225.14025167398708,9.433487812828096
1976,225.14025167398708,9.433487812828096
1977,225.14025167398708,9.433487812828096
1978,225.14025167398708,9.433487812828096
1979,225.14025167398708,9.433487812828096
1980,225.14025167398708,9.433487812828096
1981,225.14025167398708,9.433487812828096
1982,225.14025167398708,9.433487812828096
1983,225.14025167398708,9.433487812828096
1984,225.14025167398708,9.433487812828096
1985,225.14025167398708,9.433487812828096
1986,225.14025167398708,9.433487812828096
1987,225.14025167398708,9.433487812828096
1988,225.14025167398708,9.433487812828096
1989,225.14025167398708,9.433487812828096
1990,225.14025167398708,9.433487812828096
1991,225.14025167398708,9.433487812828096
1992,225.14025167398708,9.433487812828096
1993,225.14025167398708,9.433487812828096
1994,225.14025167398708,9.433487812828096
1995,225.14025167398708,9.433487812828096
1996,225.14025167398708,9.433487812828096
1997,225.14025167398708,9.433487812828096
1998,225.14025167398708,9.433487812828096
1999,225.14025167398708,9.433487812828096
2000,225.14025167398708,9.433487812828096
2001,225.14025167398708,9.433487812828096
2002,225.14025167398708,9.433487812828096
2003,225.14025167398708,9.433487812828096
2004,225.14025167398708,9.433487812828096
2005,225.14025167398708,9.433487812828096
2006,225.14025167398708,9.433487812828096
2007,225.14025167398708,9.433487812828096
2008,225.14025167398708,9.433487812828096
2009,225.14025167398708,9.433487812828096
2010,225.14025167398708,9.433487812828096
2011,225.14025167398708,9.433487812828096
2012,225.14025167398708,9.433487812828096
2013,225.14025167398708,9.433487812828096
2014,225.14025167398708,9.433487812828096
2015,225.14025167398708,9.433487812828096
2016,225.14025167398708,9.433487812828096
2017,225.14025167398708,9.433487812828096
2018,225.14025167398708,9.433487812828096
2019,225.14025167398708,9.433487812828096
2020,225.14025167398708,9.433487812828096
2021,225.14025167398708,9.433487812828096
2022,225.14025167398708,9.433487812828096
2023,225.14025167398708,9.433487812828096
2024,225.14025167398708,9.433487812828096
2025,225.14025167398708,9.433487812828096
2026,225.14025167398708,9.433487812828096
2027,225.14025167398708,9.433487812828096
2028,225.14025167398708,9.433487812828096
2029,225.14025167398708,9.433487812828096
2030,225.14025167398708,9.433487812828096
2031,225.14025167398708,9.433487812828096
2032,225.14025167398708,9.433487812828096
2033,225.14025167398708,9.433487812828096
2034,225.14025167398708,9.433487812828096
2035,225.14025167398708,9.433487812828096
2036,225.14025167398708,9.433487812828096
2037,225.14025167398708,9.433487812828096
2038,225.14025167398708,9.433487812828096
2039,225.14025167398708,9.433487812828096
2040,225.14025167398708,9.433487812828096
2041,225.14025167398708,9.433487812828096
2042,225.14025167398708,9.433487812828096
2043,225.14025167398708,9.433487812828096
2044,225.14025167398708,9.433487812828096
2045,225.14025167398708,9.433487812828096
2046,225.14025167398708,9.433487812828096
2047,225.14025167398708,9.433487812828096
2048,225.14025167398708,9.433487812828096
2049,225.14025167398708,9.433487812828096
2050,225.14025167398708,9.433487812828096
2051,225.14025167398708,9.433487812828096
2052,225.14025167398708,9.433487812828096
2053,225.14025167398708,9.433487812828096
2054,225.14025167398708,9.433487812828096
2055,225.14025167398708,9.433487812828096
2056,225.14025167398708,9.433487812828096
2057,225.14025167398708,9.433487812828096
2058,225.14025167398708,9.433487812828096
2059,225.14025167398708,9.433487812828096
2060,225.14025167398708,9.433487812828096
2061,225.14025167398708,9.433487812828096
2062,225.14025167398708,9.433487812828096
2063,225.14025167398708,9.433487812828096
2064,225.14025167398708,9.433487812828096
2065,225.14025167398708,9.433487812828096
2066,225.14025167398708,9.433487812828096
2067,225.14025167398708,9.433487812828096
2068,225.14025167398708,9.433487812828096
2069,225.14025167398708,9.433487812828096
2070,225.14025167398708,9.433487812828096
2071,225.14025167398708,9.433487812828096
2072,225.14025167398708,9.433487812828096
2073,225.14025167398708,9.433487812828096
2074,225.14025167398708,9.433487812828096
2075,225.14025167398708,9.433487812828096
2076,225.14025167398708,9.433487812828096
2077,225.14025167398708,9.433487812828096
2078,225.14025167398708,9.433487812828096
2079,225.14025167398708,9.433487812828096
2080,225.14025167398708,9.433487812828096
2081,225.14025167398708,9.433487812828096
2082,225.14025167398708,9.433487812828096
2083,225.14025167398708,9.433487812828096
2084,225.14025167398708,9.433487812828096
2085,225.14025167398708,9.433487812828096
2086,225.14025167398708,9.433487812828096
2087,225.14025167398708,9.433487812828096
2088,225.14025167398708,9.433487812828096
2089,225.14025167398708,9.433487812828096
2090,225.14025167398708,9.433487812828096
2091,225.14025167398708,9.433487812828096
2092,225.14025167398708,9.433487812828096
2093,225.14025167398708,9.433487812828096
2094,225.14025167398708,9.433487812828096
2095,225.14025167398708,9.433487812828096
2096,225.14025167398708,9.433487812828096
2097,225.14025167398708,9.433487812828096
2098,225.14025167398708,9.433487812828096
2099,225.14025167398708,9.433487812828096
2100,225.14025167398708,9.433487812828096
