; historical from hector_ceds
; commit 0674f8aa14c7345
; date Fri Aug 14 10:45:45 2026
; UNITS:, Tg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg N, Tg N, Tg, Tg NMVOC, Tg N, Tg, W/m2, Gg, Gg S, W/m2, Pg C/yr, Pg C/yr, Gg, Gg, Gg, Pg C/yr, Pg C/yr
1754,2.12361008550111,0,0.024856862,0.010071225,0,0,0,0,0,105.07356,0,4274.9998,224.7827012,27.2196345005704,350.125174327599,0,0,0,0,0,0,0,0,0,0,0,0.651896670442389,10.11018399,6.83635229817037,61.191228801889,5.87341754467555,16.1381890727618,-9.18e-4,0,1184.19299231831,0.185762136,0,0.00238641048966767,0.007723273,0,0,0.087316353,0
1755,2.12391627072612,0,0.024856862,0.010071225,0,0,0,0,0,105.09182,0,4275.9598,225.0024676,27.1417954979441,348.450856887735,0,0,0,0,0,0,0,0,0,0,0,0.648083471638834,10.07235624,6.76419804073736,60.7483254767282,5.93371424951612,15.9388869668705,-0.001147286,0,1174.11129812258,0.16149051,0,0.00238734487122196,0.007723273,0,0,0.088922722,0
1756,2.09406467419852,0,0.024856862,0.010071225,0,0,0,0,0,105.08556,0,4275.6306,225.6459979,27.0365358552648,343.618491303907,0,0,0,0,0,0,0,0,0,0,0,0.63890348824497,10.03899946,6.74203849750087,59.8718616955824,5.76994590709018,15.777777747184,-0.001376744,0,1161.04253078423,-0.064139904,0,0.00255179602477776,0.007723273,0,0,0.090558644,0
1757,2.17367599971897,0,0.024856862,0.010071225,0,0,0,0,0,105.09137,0,4275.9361,224.3907996,27.5258664828063,356.255736238478,0,0,0,0,0,0,0,0,0,0,0,0.660645398919851,9.986079408,6.86634790472599,62.1950592133151,6.10508422645671,16.2891791812709,-0.001606201,0,1204.53496602518,0.06548149,0,0.00255273040633205,0.007723273,0,0,0.092224663,0
1758,2.14680332493306,0,0.024856862,0.010071225,0,0,0,0,0,105.09662,0,4276.2118,224.2919445,27.3619697461253,352.146449759803,0,0,0,0,0,0,0,0,0,0,0,0.656641810904233,10.06231962,6.81320937886049,61.367487592604,6.03308164683105,16.1002491942725,-0.001835658,0,1192.12212503003,0.143706674,0,0.00255366478788635,0.007723273,0,0,0.093921331,0
1759,2.1439355810335,0,0.024856862,0.010071225,0,0,0,0,0,105.08372,0,4275.5338,222.8725329,27.4938129357965,351.81314537713,0,0,0,0,0,0,0,0,0,0,0,0.652697791282846,10.07680682,6.86294264633574,61.3809440926383,5.92695173365296,16.1613052656551,-0.002065115,0,1187.64214368509,0.171560264,0,0.00255459916944064,0.007723273,0,0,0.095649213,0
1760,2.15496941014613,0,0.024856862,0.010071225,0,0,0,0,0,105.04022,0,4273.2473,220.9827244,27.6918706222493,354.727323383972,0,0,0,0,0,0,0,0,0,0,0,0.658061146678513,10.03857843,6.94431591341435,61.9911210319844,5.90823047628906,16.4082866870569,-0.002294573,0,1200.39032446063,0.180988301,0,0.00255459916944064,0.007723273,0,0,0.097408883,0
1761,2.16548402847395,0,0.024856862,0.010071225,0,0,0,0,0,105.09143,0,4275.9395,223.4157419,27.6558511595529,355.012766343214,0,0,0,0,0,0,0,0,0,0,0,0.659490500170775,10.04317314,6.8962242735232,61.926505420745,6.02677497851761,16.2826142997725,-0.00252403,0,1205.20117493315,0.184158544,0,0.00279847275511146,0.007723273,0,0,0.099200926,0
1762,2.13000934302964,0,0.024856862,0.010071225,0,0,0,0,0,105.08127,0,4275.4052,224.2369398,27.5691553672935,349.545247215353,0,0,0,0,0,0,8.32e-8,0,0,1.51e-6,0,0.648280677656542,10.03820002,6.88685392467325,60.9705601388504,5.80834429264568,16.1180982124049,-0.002753487,0,1184.39539515048,-0.719878886,0,0.00279940713666575,0.007723273,0,0,0.101025937,0
1763,2.13588817379456,0,0.024856862,0.010071225,0,0,0,0,0,105.09332,0,4276.0386,225.2456315,27.5785935065903,350.355284192089,0,0,0,0,0,0,6.68e-7,0,0,1.24e-5,0,0.651795307286494,10.15322127,6.88134806256758,61.073357326176,5.87052056953152,16.1206385830623,-0.002982944,0,1190.30878194767,-0.439960121,0,0.00280034151822004,0.007723273,0,0,0.102884523,0
1764,2.100941793047,0,0.024856862,0.010071225,0,0,0,0,0,105.1104,0,4276.9364,226.2724641,27.2078612372474,342.327425255571,0,0,0,0,0,0,1.27e-6,0,0,2.5e-5,0,0.638433888048735,10.08662639,6.71091814223419,59.3847252087438,5.84410429751337,15.5534062754826,-0.003212402,0,1157.9670454589,-0.039047325,0,0.00280127589977434,0.007723273,0,0,0.104777302,0
1765,2.15366036886863,0,0.024856862,0.010071225,0,0,0,0,0,105.07293,0,4274.9668,225.2272172,27.7792119307476,353.231405786096,0,0,0,0,0,0,1.39e-6,0,0,3.03e-5,0,0.65663107190487,10.05794929,6.92394969486716,61.5818550697928,5.91950142147701,16.2774340058271,-0.003441859,0,1199.32656419038,0.109581666,0,0.00280221028132863,0.007723273,0,0,0.106704903,0
1766,2.14102949428906,0,0.024856862,0.010071225,0,0,0,0,0,105.07758,0,4275.2111,225.6062203,27.6308509350822,349.667888071624,0,0,0,0,0,0,1.42e-6,0,0,3.44e-5,0,0.650805030998798,10.00023318,6.84680785903862,60.8130945983059,5.92947616159055,15.9574569773853,-0.003671316,0,1189.38379064845,-0.178487527,0,0.00312644068066876,0.007723273,0,0,0.108667966,0
1767,2.14362006773282,0,0.024856862,0.010071225,0,0,0,0,0,105.08566,0,4275.6359,225.7896103,27.6849602537509,349.902846465865,0,0,0,0,0,0,1.46e-6,0,0,3.84e-5,0,0.650542716415904,10.06677658,6.85497593061044,60.848052055806,5.92266975014107,16.000932365553,-0.003900773,0,1190.55661616494,-0.230039677,0,0.00312737506222305,0.007723273,0,0,0.110667143,0
1768,2.21498638987633,0,0.024856862,0.010071225,0,0,0,0,0,105.04673,0,4273.5893,223.8138847,28.2526046020223,362.959633222837,0,0,0,0,0,0,1.49e-6,0,0,4.25e-5,0,0.674384031930263,10.00423859,7.03255443602718,63.3293242698801,6.1660387178244,16.6667866290841,-0.004130231,0,1238.09088066634,0.029544124,0,0.00312830944377734,0.007723273,0,0,0.1127031,0
1769,2.17000358061173,0,0.024856862,0.010071225,0,0,0,0,0,105.0767,0,4275.165,224.3589445,27.9936219723253,355.318754401158,0,0,0,0,0,0,1.53e-6,0,0,4.65e-5,0,0.661275962717196,10.00362809,6.96576802287726,61.9143859488228,5.97493358333818,16.3393060253069,-0.004359688,0,1214.47749168832,0.132534616,0,0.00312924382533164,0.007723273,0,0,0.114776512,0
1770,2.17232285250649,0,0.024856862,0.010071225,0,0,0,0,0,105.04544,0,4273.5216,224.4357072,28.034289785827,355.653619304849,0,0,0,0,0,0,1.57e-6,0,0,5.06e-5,0,0.662649174611353,10.03172619,6.96295102540721,61.9327150837478,5.99405096468394,16.3485923700282,-0.004589145,0,1215.48707076959,0.036362348,0,0.00313017820688594,0.007723273,0,0,0.116888069,0
1771,2.13446528974392,0,0.024856862,0.010071225,0,0,0,0,0,105.07227,0,4274.9318,225.0753071,27.7982902850119,348.136410661386,0,0,0,0,0,0,1.6e-6,0,0,5.47e-5,0,0.650137601746727,9.988077147,6.876191849689,60.3949841223572,5.86470714786229,15.9291509571924,-0.004818602,0,1192.11980482472,0.088893036,0,0.00347122747420336,0.007723273,0,0,0.119038473,0
1772,2.12132940678296,0,0.024856862,0.010071225,0,0,0,0,0,105.08887,0,4275.8046,226.9769716,27.7242107170576,344.881324765383,0,0,0,0,0,0,1.64e-6,0,0,5.87e-5,0,0.644498363466868,9.987207247,6.85030693123276,59.7006165940275,5.81809757538218,15.7230547322245,-0.00504806,0,1179.7633407446,0.151100522,0,0.00347216185575765,0.007723273,0,0,0.121228438,0
1773,2.1277326288457,0,0.024856862,0.010071225,0,0,0,0,0,105.06952,0,4274.7874,225.558964,27.8833207219538,346.044822465252,0,0,0,0,0,0,1.67e-6,0,0,6.28e-5,0,0.646389263090275,9.97675092,6.91181614339776,59.8985119191727,5.7914130810877,15.8156806180466,-0.005277517,0,1182.67782483262,0.174022557,0,0.00347309623731195,0.007723273,0,0,0.123458692,0
1774,2.19068955428242,0,0.024856862,0.010071225,0,0,0,0,0,105.0265,0,4272.5262,223.3698558,28.5048894101601,358.389007031986,0,0,0,0,0,0,1.71e-6,0,0,6.68e-5,0,0.669645803230977,9.985341346,7.15553092004958,62.3049876419451,5.93918832943876,16.4896399636945,-0.005506974,0,1228.62604144043,0.181814436,0,0.00347403061886624,0.007723273,0,0,0.125729977,0
1775,2.18549176181737,0,0.024856862,0.010071225,0,0,0,0,0,105.05246,0,4273.8905,224.4686289,28.3999766534839,355.326356207527,0,0,0,0,0,0,1.75e-6,0,0,7.09e-5,0,0.663782647776681,9.965230176,7.07749738302247,61.5372750463623,5.9789007294203,16.2047321482065,-0.005736431,0,1213.02580949512,0.184436008,0,0.00347496500042054,0.007723273,0,0,0.128043046,0
1776,2.14923100962292,0,0.024856862,0.010071225,0,0,0,0,0,105.03944,0,4273.2061,225.2487839,28.300468806442,349.160809356288,0,0,0,0,0,0,1.78e-6,0,0,7.49e-5,0,0.652068488111526,9.9689228580000009,7.0694429735454,60.382258024796,5.76248683478733,15.9872276444602,-0.005965889,0,1198.28438652629,0.185316816,0,0.00383470189882384,0.007723273,0,0,0.13039867,0
1777,2.20813523809125,0,0.024856862,0.010071225,0,0,0,0,0,105.05273,0,4273.9048,224.8483133,28.6774223525948,357.819271431312,0,0,0,0,0,0,1.82e-6,0,0,7.9e-5,0,0.666834959001506,9.953409164,7.16423334584259,61.9029121910932,6.00875210512317,16.2930417754067,-0.006195346,0,1226.07838499327,0.185612686,0,0.00383563628037814,0.007723273,0,0,0.132797629,0
1778,2.23664731496488,0,0.024856862,0.010071225,0,0,0,0,0,105.04465,0,4273.48,222.7310473,28.912526558743,363.035738712536,0,0,0,0,0,0,1.85e-6,0,0,8.3e-5,0,0.679594006845883,9.952140448,7.24312840005056,62.8002701675478,6.13615110678468,16.5213466499242,-0.006424803,0,1246.01321094677,0.185712075,0,0.00383657066193243,0.007723273,0,0,0.135240723,0
1779,2.19891488467723,0,0.024856862,0.010071225,0,0,0,0,0,105.03691,0,4273.0734,223.2438394,28.8220482974787,356.194435465317,0,0,0,0,0,0,1.89e-6,0,0,8.71e-5,0,0.664499588199171,9.946066604,7.22741362544333,61.5216254093212,5.89724241280083,16.2508808585528,-0.00665426,0,1218.23183455318,0.185745465,0,0.00383750504348672,0.007723273,0,0,0.137728763,0
1780,2.2266102174754,0,0.024856862,0.010071225,0,0,0,0,0,104.98817,0,4270.511,223.0263869,29.1911107084089,361.88177281405,0,0,0,0,0,0,1.92e-6,0,0,9.1e-5,0,0.674409410272826,9.939909209,7.37844247188362,62.6471406375165,5.90551225927509,16.6398227809357,-0.006883718,0,1239.82303132003,0.185756681,0,0.00385872050920099,0.007723273,0,0,0.140262576,0
1781,2.22769629973187,0,0.024856862,0.010071225,0,0,0,0,0,105.04236,0,4273.3596,223.8688561,29.1029027966608,360.347135343982,0,0,0,0,0,0,1.96e-6,0,0,9.52e-5,0,0.672473218500467,9.928846419,7.31384946072573,62.226071125498,5.9811849220206,16.430477180206,-0.007113175,0,1242.17467142678,0.185760451,0,0.00431399018829866,0.007723273,0,0,0.142843003,0
1782,2.1995537851329,0,0.024856862,0.010071225,0,0,0,0,0,105.03125,0,4272.7759,223.8520641,29.0911133832238,356.2960801344,0,0,0,0,0,0,2e-6,0,0,9.92e-5,0,0.664209245897012,9.922530827,7.32687451547636,61.52167828914,5.7861846375251,16.3384184208717,-0.007342632,0,1225.88163137684,0.185761713,0,0.00431544696963878,0.007723273,0,0,0.145470903,0
1783,2.19056094654972,0,0.024856862,0.010071225,0,0,0,0,0,105.0436,0,4273.4248,223.5065898,29.0229208818491,354.532412160258,0,0,0,0,0,0,2.03e-6,0,0,1.03e-4,0,0.663029954518601,9.906523631,7.30260723806945,61.1413649390615,5.77821129239305,16.2349033004724,-0.007572089,0,1223.95484931549,-1.607111309,0,0.00431783790122156,0.007723273,0,0,0.148147149,0
1784,2.18132825946625,0,0.024856862,0.010071225,0,0,0,0,0,105.05531,0,4274.0405,223.8884365,28.8280460866911,350.808389308453,0,0,0,0,0,0,2.07e-6,0,0,1.07e-4,0,0.657351302869451,9.914365411,7.18651757465376,60.2548320554238,5.84966734164428,15.8576449959435,-0.007801547,0,1206.41084663845,-3.487549643,0,0.00431824006534632,0.007723273,0,0,0.150872629,0
1785,2.20738263268257,0,0.024856862,0.010071225,0,0,0,0,0,105.02817,0,4272.6136,223.1254997,29.2255907240338,357.051918549557,0,0,0,0,0,0,2.1e-6,0,0,1.11e-4,0,0.667802933799475,9.907793622,7.34291733785355,61.5433020532677,5.82846885765828,16.3650103465161,-0.008031004,0,1232.091489574,-1.322721197,0,0.00432241201463057,0.007723273,0,0,0.153648251,0
1786,2.200853217072,0,0.024856862,0.010071225,0,0,0,0,0,105.02684000000001,0,4272.5442,223.3093215,29.1544439985731,354.437535668361,0,0,0,0,0,0,2.14e-6,0,0,1.15e-4,0,0.662879453081701,9.91563659,7.29492761648768,60.9676588549274,5.83509013003575,16.1009604750065,-0.008260461,0,1229.52128127031,-0.487257524,0,0.00490558011425403,0.007723273,0,0,0.156474937,0
1787,2.22822928409703,0,0.024856862,0.010071225,0,0,0,0,0,105.03415,0,4272.9283,222.3292796,29.383163316447,359.030782479999,0,0,0,0,0,0,2.18e-6,0,0,1.19e-4,0,0.670976527643392,9.889826978,7.35827771117548,61.8119044276831,5.92523556290351,16.3467127254061,-0.008489918,0,1246.6662346189,-0.096137761,0,0.00490779454995311,0.007723273,0,0,0.159353625,0
1788,2.29924297703697,0,0.024856862,0.010071225,0,0,0,0,0,104.9922,0,4270.7227,222.3613142,29.9446891368603,371.607197477499,0,0,0,0,0,0,2.21e-6,0,0,1.23e-4,0,0.693769874643713,9.873467873,7.53347558778054,64.1908978763515,6.16072958474975,16.9829408845328,-0.008719376,0,1290.63246517934,0.088531065,0,0.00490889896357639,0.007723273,0,0,0.162285272,0
1789,2.25254640315441,0,0.024856862,0.010071225,0,0,0,0,0,105.0242,0,4272.405,222.7892771,29.6840947108802,363.677971412132,0,0,0,0,0,0,2.25e-6,0,0,1.28e-4,0,0.680676690473965,9.880942923,7.4651177969464,62.7008517510147,5.96489881310515,16.6418136319228,-0.008948833,0,1265.54946567657,0.152985893,0,0.00491041131165053,0.007723273,0,0,0.165270854,0
1790,2.26209515190236,0,0.024856862,0.010071225,0,0,0,0,0,104.99139,0,4270.6805,222.7418745,29.7854233073392,365.116769789453,0,0,0,0,0,0,2.28e-6,0,0,1.32e-4,0,0.68383061420483,9.86921535,7.48104854062721,62.9191898035816,6.0048641786868,16.7002862834531,-0.00917829,0,1270.22601225934,0.174747138,0,0.00491315186836999,0.007723273,0,0,0.168311362,0
1791,2.21960742876727,0,0.024856862,0.010071225,0,0,0,0,0,105.02128,0,4272.2515,223.3860799,29.4866484801578,356.87063106691,0,0,0,0,0,0,2.32e-6,0,0,1.36e-4,0,0.669558881165137,9.857359177,7.35614790498094,61.2926130719736,5.8675805888207,16.2618666200717,-0.009407747,0,1249.60617609293,0.182061991,0,0.00548656579143589,0.007723273,0,0,0.171407806,0
1792,2.21086119782093,0,0.024856862,0.010071225,0,0,0,0,0,105.04466,0,4273.4807,223.6877333,29.3787532017024,354.461562157739,0,0,0,0,0,0,2.36e-6,0,0,1.4e-4,0,0.665989887496205,9.869445068,7.29688254989833,60.7811726297304,5.87351267477198,16.0956210433034,-0.009637205,0,1245.6154113472,0.184519353,0,0.00560065736309374,0.007723273,0,0,0.174561216,0
1793,2.20390285897031,0,0.024856862,0.010071225,0,0,0,0,0,105.02605,0,4272.5025,223.0930552,29.4390510641231,353.578601033043,0,0,0,0,0,0,2.39e-6,0,0,1.44e-4,0,0.663364834559712,9.795202215,7.31449261536,60.6626814981285,5.79045428977303,16.129479664285,-0.009866662,0,1242.36202093651,0.185344816,0,0.00560749540989643,0.007723273,0,0,0.17777264,0
1794,2.26640575843763,0,0.024856862,0.010071225,0,0,0,0,0,104.98417,0,4270.301,222.4330084,30.0205331983458,365.94592076798,0,0,0,0,0,0,2.43e-6,0,0,1.48e-4,0,0.686199443452709,9.81150596,7.52685431909684,63.1221990717721,5.94987805657043,16.820992052795,-0.010096119,0,1289.03569805832,0.1856221,0,0.00559873564509584,0.007723273,0,0,0.181043144,0
1795,2.25685806325687,0,0.024856862,0.010071225,0,0,0,0,0,105.01093,0,4271.7076,222.8464797,29.8680262823556,362.408948373246,0,0,0,0,0,0,2.46e-6,0,0,1.52e-4,0,0.679006809977376,9.779896593,7.41994476036389,62.3279438718706,5.97609736722934,16.5412326066841,-0.010325576,0,1272.54709918948,0.185715243,0,0.00560237322443904,0.007723273,0,0,0.184373817,0
1796,2.20924324036103,0,0.024856862,0.010071225,0,0,0,0,0,104.99978,0,4271.1214,223.3584164,29.6796673280878,354.678777409308,0,0,0,0,0,0,2.5e-6,0,0,1.56e-4,0,0.664075184281801,9.781667078,7.3741828862644,60.9500835092145,5.71550840979694,16.289517534934,-0.010555034,0,1251.52642343256,0.056138903,0,0.00586944544564977,0.007723273,0,0,0.187765764,0
1797,2.27116892080467,0,0.024856862,0.010071225,0,0,0,0,0,105.01623,0,4271.986,223.0732519,30.0120969682949,363.755471774224,0,0,0,0,0,0,2.54e-6,0,0,1.6e-4,0,0.679900103388643,9.788204634,7.42731894765177,62.5625028650619,6.00910972260188,16.6029001873624,-0.010784491,0,1287.29823272439,-0.042794853,0,0.00616205008926425,0.007723273,0,0,0.191220113,0
1798,2.29327480648031,0,0.024856862,0.010070485,0,0,0,0,0,105.0081,0,4271.559,223.1838428,30.1673878102495,367.857124953926,0,0,0,0,0,0,2.57e-6,0,0,1.64e-4,0,0.690148406576999,9.770772303,7.46070295808596,63.2926528399834,6.1236125606195,16.7937896581131,-0.011013948,0,1309.34788403684,0.057545268,0,0.00641828132710733,0.007723273,0,0,0.194738012,0
1799,2.26775175057333,0,0.024856862,0.010071964,0,0,0,0,0,104.99068,0,4270.6431,223.1205895,30.1649317589882,363.678366698274,0,0,0,0,0,0,2.61e-6,0,0,1.68e-4,0,0.679495937695401,9.781963398,7.46276829885395,62.5930421766122,5.91935683421813,16.7065501724233,-0.011243405,0,1296.89896098112,0.140354145,0,0.00676069107859166,0.007723273,0,0,0.198320631,0
1800,2.2779262725679,0,0.024856862,0.010071225,0,0,0,0,0,104.95838,0,4268.9449,222.7815906,30.3499791631383,366.030159905684,0,0,0,0,0,0,2.64e-6,0,0,1.72e-4,0,0.683286576062346,9.735676593,7.52767022215434,63.1028352797436,5.89531170121354,16.913995930372,-0.011477677,0,1315.20542685104,0.170402887,0,0.00719529693842031,0.007723273,0,0,0.201969159,0
1801,2.28360004328784,0,0.024856862,0.010071225,0,0,0,0,0,105.01099,0,4271.7107,223.0763666,30.3104781371359,365.099811381887,0,0,0,0,0,0,2.68e-6,0,0,1.76e-4,0,0.682984178396708,9.770552382,7.48661911904511,62.7714092801492,5.9786292707867,16.7399954486015,-0.011716461,0,1310.81580147955,0.180598096,0,0.00720128831307126,0.007723273,0,0,0.20568481,0
1802,2.26964978449148,0,0.024856862,0.010071225,0,0,0,0,0,104.99468,0,4270.8532,223.2427321,30.4422621711029,363.134404519642,0,0,0,0,0,0,2.72e-6,0,0,1.8e-4,0,0.678920131030491,9.796089058,7.54703340008571,62.4367952945335,5.81231674121412,16.7575324233496,-0.011955246,0,1321.72938242506,0.184027398,0,0.00926599997093612,0.007723273,0,0,0.209468818,0
1803,2.24900772759022,0,0.024856862,0.010071225,0,0,0,0,0,105.0108,0,4271.7009,223.8621751,30.3006271869921,358.803802998549,0,0,0,0,0,0,2.75e-6,0,0,1.84e-4,0,0.673260716201765,9.749807905,7.50320141568841,61.5218933349424,5.75022406444238,16.5167601183237,-0.012194031,0,1305.00104051555,0.185179556,0,0.00814048368532494,0.007723273,0,0,0.213322441,0
1804,2.26894056029751,0,0.024856862,0.010071225,0,0,0,0,0,105.0121,0,4271.7691,224.1944871,30.3438544109383,359.699186368304,0,0,0,0,0,0,2.79e-6,0,0,1.88e-4,0,0.675653922758731,9.741521278,7.46779932932964,61.4882058527055,5.89903478511721,16.366540011572,-0.012432815,0,1309.82386025661,0.185566583,0,0.00881357744783279,0.007723273,0,0,0.21724696,0
1805,2.28888242099181,0,0.024856862,0.010071225,0,0,0,0,0,104.98963,0,4270.588,223.9081258,30.7030425098611,364.458170817415,0,0,0,0,0,0,2.82e-6,0,0,1.92e-4,0,0.684116753738557,9.733156654,7.6145156099758,62.4512533226592,5.85621106604784,16.7895277305829,-0.0126716,0,1332.12888253165,0.185696593,0,0.00862009704289086,0.007723273,0,0,0.221243678,0
1806,2.29895725759113,0,0.024856862,0.010071225,0,0,0,0,0,104.98239,0,4270.2074,224.0534145,30.7722065316922,364.486677370757,0,0,0,0,0,0,2.86e-6,0,0,1.96e-4,0,0.68421010508757,9.734330899,7.62131185271433,62.361684073876,5.90735299460253,16.6513216795605,-0.012910385,0,1335.87177095157,0.185740259,0,0.00906327391472084,0.007723273,0,0,0.225313924,0
1807,2.31821808595825,0,0.024856862,0.010071225,0,0,0,0,0,104.99423,0,4270.8298,224.1633351,30.9749794846052,367.364857111986,0,0,0,0,0,0,2.9e-6,0,0,2e-4,0,0.689733364260755,9.730606816,7.68248144184972,62.849431580693,5.95067082553097,16.8212143269862,-0.01314917,0,1352.31925682258,0.185754929,0,0.00940146877350613,0.007723273,0,0,0.229459052,0
1808,2.39283450877951,0,0.024856862,0.010071225,0,0,0,0,0,104.95199,0,4268.6094,223.5451847,31.5664257595538,380.197693842717,0,0,0,0,0,0,2.93e-6,0,0,2.04e-4,0,0.713365615666909,9.736518293,7.87026970321712,65.2370480066316,6.20393922961006,17.4418598302012,-0.013387954,0,1391.5343602819,0.185759857,0,0.00909722132812855,0.007723273,0,0,0.233680437,0
1809,2.35054984735959,0,0.024856862,0.010071225,0,0,0,0,0,104.979,0,4270.0292,224.1626395,31.3755036062219,372.997958030983,0,0,0,0,0,0,2.97e-6,0,0,2.08e-4,0,0.702245281002281,9.679999297,7.83606250191337,63.86911644579,6.00355947349933,17.1544923784223,-0.013626739,0,1368.99970576176,-3.365688134,0,0.00910307217821511,0.007723273,0,0,0.237979484,0
1810,2.36535401066961,0,0.024856862,0.010071225,0,0,0,0,0,104.93988,0,4267.9729,224.5616847,31.5481752419683,374.880817798954,0,0,0,0,0,0,3e-6,0,0,2.12e-4,0,0.706447653587272,9.699759623,7.87881765761054,64.1396307438363,6.03580057267592,17.2449758211029,-0.013865524,0,1377.22409106767,-2.313830028,0,0.00968428336302061,0.007723273,0,0,0.242357621,0
1811,2.34129592389837,0,0.024856862,0.010071225,0,0,0,0,0,104.96903,0,4269.505,225.3823927,31.3884529512634,369.411527478021,0,0,0,0,0,0,3.04e-6,0,0,2.17e-4,0,0.69765720443306,9.681346086,7.79586456464013,63.0003741991878,5.96941505059629,16.9149479030139,-0.014104308,0,1366.8710256664,-0.712301621,0,0.0102613574175468,0.007723273,0,0,0.246816304,0
